sep=;
1.812;-0.45;-9.725;-0.0023;-0.2826;-0.0891;0.5263;-0.0702;-2.9649;70705;2020-06-05 23:07:38:889
1.698;-0.488;-9.584;-0.2579;-0.327;0.0243;0.6316;0.0526;-3.3158;70806;2020-06-05 23:07:38:990
1.715;-0.475;-10.058;-0.1739;-0.3527;-0.4358;0.4912;-0.0175;-3.386;70906;2020-06-05 23:07:39:090
1.676;-0.339;-10.008;-0.2161;-0.3624;-0.3856;0.4035;0.0175;-3.2632;71005;2020-06-05 23:07:39:189
1.713;-0.11;-10.233;-0.1286;-0.3426;-0.6036;0.4035;0.0877;-2.807;71106;2020-06-05 23:07:39:290
1.741;-0.027;-10.275;-0.0975;-0.3264;-0.6469;0.4035;0.0;-2.3684;71206;2020-06-05 23:07:39:390
1.843;0.123;-10.582;0.1022;-0.1628;-0.9353;0.3158;0.1053;-1.5789;71306;2020-06-05 23:07:39:490
1.873;0.144;-10.47;0.0799;-0.1196;-0.8323;0.193;0.0;-1.0;71406;2020-06-05 23:07:39:590
1.945;0.214;-10.757;0.2524;-0.085;-1.1022;-0.1053;0.0;-0.0702;71506;2020-06-05 23:07:39:690
1.881;0.317;-10.512;0.1556;-0.0536;-0.8654;-0.1404;0.0;0.5439;71606;2020-06-05 23:07:39:790
1.897;0.19;-10.695;0.1942;-0.1061;-1.0419;-0.1404;0.0702;1.5263;71705;2020-06-05 23:07:39:889
1.836;0.034;-10.451;0.0617;-0.1513;-0.808;-0.2281;-0.0877;2.0351;71805;2020-06-05 23:07:39:989
1.826;-0.13;-10.531;0.1392;-0.1575;-0.8705;-0.4035;0.0702;2.6491;71906;2020-06-05 23:07:40:090
1.753;-0.229;-10.218;5.0E-4;-0.2192;-0.5692;-0.5263;0.0;2.9298;72006;2020-06-05 23:07:40:190
1.739;-0.286;-10.118;0.0913;-0.2649;-0.4508;-0.5439;-0.0702;3.1579;72106;2020-06-05 23:07:40:290
1.728;-0.328;-9.856;0.1335;-0.2693;-0.18;-0.4561;-0.0877;3.1754;72206;2020-06-05 23:07:40:390
1.816;-0.413;-9.773;0.2459;-0.2211;-0.0948;-0.4035;0.0526;3.0702;72306;2020-06-05 23:07:40:490
1.855;-0.447;-9.514;0.2259;-0.1686;0.1524;-0.3684;0.0;2.6667;72405;2020-06-05 23:07:40:589
2.001;-0.452;-9.592;0.4625;-0.1074;0.0871;-0.3684;0.0877;2.0;72506;2020-06-05 23:07:40:690
2.011;-0.356;-9.251;0.3822;-0.0629;0.415;-0.3158;0.0351;1.4737;72606;2020-06-05 23:07:40:790
2.105;-0.245;-9.322;0.5099;0.038;0.3499;-0.0175;0.0351;0.5789;72706;2020-06-05 23:07:40:890
2.109;-0.305;-9.213;0.4513;0.0431;0.4463;0.1228;0.0175;-0.0526;72806;2020-06-05 23:07:40:990
2.133;-0.381;-9.484;0.4487;0.055;0.1671;0.193;0.0351;-1.1228;72905;2020-06-05 23:07:41:089
2.041;-0.408;-9.341;0.214;-0.0023;0.2854;0.2632;0.0;-1.7193;73005;2020-06-05 23:07:41:189
1.995;-0.427;-9.708;0.1999;-0.1247;-0.0718;0.2982;-0.0351;-2.5088;73106;2020-06-05 23:07:41:290
1.879;-0.401;-9.699;-0.0097;-0.2182;-0.0777;0.4211;0.0877;-2.8947;73206;2020-06-05 23:07:41:390
1.79;-0.422;-9.903;-0.1675;-0.318;-0.2943;0.6316;0.0;-3.2456;73306;2020-06-05 23:07:41:490
1.769;-0.466;-10.105;-0.2066;-0.3794;-0.4998;0.5965;0.0;-3.3509;73406;2020-06-05 23:07:41:590
1.764;-0.342;-10.382;-0.1713;-0.3747;-0.7683;0.5263;-0.0351;-3.3158;73506;2020-06-05 23:07:41:690
1.749;-0.243;-10.299;-0.2014;-0.4201;-0.6899;0.386;0.0;-3.0175;73606;2020-06-05 23:07:41:790
1.793;0.028;-10.565;0.0257;-0.3387;-0.9259;0.3158;0.0702;-2.4211;73705;2020-06-05 23:07:41:889
1.795;0.167;-10.466;-0.0044;-0.2505;-0.8349;0.3684;0.1228;-1.8772;73806;2020-06-05 23:07:41:990
1.892;0.184;-10.692;0.1887;-0.1262;-1.0394;0.2456;-0.0175;-0.9298;73906;2020-06-05 23:07:42:090
1.883;0.203;-10.564;0.1747;-0.0781;-0.9114;0.0175;0.0175;-0.2632;74006;2020-06-05 23:07:42:190
1.866;0.265;-10.617;0.1958;-0.0427;-0.9585;-0.193;0.0175;0.8596;74106;2020-06-05 23:07:42:290
1.782;0.22;-10.351;0.0573;-0.1072;-0.7028;-0.2632;-0.0351;1.5439;74206;2020-06-05 23:07:42:390
1.726;0.07;-10.386;0.0846;-0.155;-0.7203;-0.2807;-0.0351;2.4737;74306;2020-06-05 23:07:42:490
1.681;-0.107;-10.24;-0.0104;-0.1948;-0.5807;-0.3333;0.0526;2.9649;74405;2020-06-05 23:07:42:589
1.653;-0.386;-10.176;-0.0269;-0.286;-0.5148;-0.5614;0.0;3.4561;74506;2020-06-05 23:07:42:690
1.616;-0.463;-9.935;-0.0321;-0.3412;-0.2686;-0.6667;-0.0351;3.614;74606;2020-06-05 23:07:42:790
1.685;-0.48;-9.9;0.1705;-0.375;-0.2116;-0.614;0.0526;3.5789;74706;2020-06-05 23:07:42:890
1.721;-0.45;-9.537;0.1526;-0.3232;0.1426;-0.4912;0.0;3.3684;74806;2020-06-05 23:07:42:990
1.944;-0.526;-9.664;0.4588;-0.2127;0.0245;-0.2807;0.0351;2.7544;74906;2020-06-05 23:07:43:090
2.026;-0.524;-9.496;0.4628;-0.1135;0.1766;-0.2982;0.1404;2.1579;75005;2020-06-05 23:07:43:189
2.156;-0.416;-9.489;0.595;0.0136;0.1831;-0.2105;0.0;1.0877;75106;2020-06-05 23:07:43:290
2.183;-0.365;-9.354;0.5376;0.0311;0.3055;-0.0877;0.0526;0.3158;75206;2020-06-05 23:07:43:390
2.197;-0.322;-9.526;0.5436;0.054;0.1329;0.1754;0.0;-0.9474;75306;2020-06-05 23:07:43:490
2.124;-0.387;-9.433;0.3284;-7.0E-4;0.2001;0.3509;0.0877;-1.6842;75406;2020-06-05 23:07:43:590
2.013;-0.561;-9.668;0.1391;-0.1249;-0.0519;0.4737;-0.1228;-2.6667;75506;2020-06-05 23:07:43:690
1.914;-0.617;-9.759;-0.0183;-0.2565;-0.1514;0.4211;0.0175;-3.193;75606;2020-06-05 23:07:43:790
1.739;-0.539;-9.887;-0.2261;-0.4067;-0.2802;0.5088;0.0;-3.6667;75706;2020-06-05 23:07:43:890
1.654;-0.508;-9.914;-0.3258;-0.5233;-0.3093;0.5789;0.0175;-3.7895;75805;2020-06-05 23:07:43:989
1.623;-0.367;-10.186;-0.2872;-0.5097;-0.5682;0.6316;0.0877;-3.6316;75906;2020-06-05 23:07:44:090
1.618;-0.313;-10.164;-0.3148;-0.4909;-0.5514;0.614;0.0351;-3.3509;76006;2020-06-05 23:07:44:190
1.705;-0.092;-10.434;-0.0287;-0.3345;-0.7849;0.3509;-0.0702;-2.6667;76106;2020-06-05 23:07:44:290
1.729;0.077;-10.418;0.0252;-0.2616;-0.7664;0.2281;0.1404;-2.0702;76206;2020-06-05 23:07:44:390
1.792;0.29;-10.471;0.1599;-0.1169;-0.8097;0.1754;-0.0702;-1.0;76306;2020-06-05 23:07:44:490
1.806;0.345;-10.495;0.1813;-0.0448;-0.8317;0.0877;0.0702;-0.2281;76405;2020-06-05 23:07:44:589
1.847;0.244;-10.613;0.2333;-0.0277;-0.9438;-0.0526;0.0175;1.0;76506;2020-06-05 23:07:44:690
1.807;0.098;-10.483;0.1027;-0.1078;-0.8278;-0.2807;0.0702;1.6842;76606;2020-06-05 23:07:44:790
1.741;-0.003;-10.489;0.0867;-0.2003;-0.8249;-0.4561;-0.1228;2.5789;76706;2020-06-05 23:07:44:890
1.716;-0.034;-10.504;0.0757;-0.232;-0.8375;-0.4912;0.0;2.8421;76806;2020-06-05 23:07:44:990
1.69;-0.314;-10.294;0.0204;-0.3412;-0.6306;-0.4561;-0.0175;3.5088;76906;2020-06-05 23:07:45:090
1.697;-0.458;-10.133;0.0344;-0.3568;-0.4688;-0.4912;0.0;3.614;77006;2020-06-05 23:07:45:190
1.794;-0.578;-10.096;0.2298;-0.3585;-0.4174;-0.5439;-0.0175;3.5614;77106;2020-06-05 23:07:45:290
1.82;-0.5;-9.821;0.2126;-0.3083;-0.1489;-0.614;0.1053;3.193;77206;2020-06-05 23:07:45:390
1.969;-0.424;-9.729;0.4339;-0.201;-0.0458;-0.3509;-0.0702;2.5614;77306;2020-06-05 23:07:45:490
2.045;-0.395;-9.567;0.471;-0.1144;0.1084;-0.2456;0.1228;1.9825;77406;2020-06-05 23:07:45:590
2.154;-0.361;-9.487;0.5417;0.0553;0.1772;-0.0351;0.0;0.9825;77506;2020-06-05 23:07:45:690
2.184;-0.401;-9.429;0.489;0.0859;0.2178;0.0;0.1053;0.2632;77606;2020-06-05 23:07:45:790
2.165;-0.395;-9.411;0.4665;0.0775;0.2359;0.0526;-0.1053;-0.8947;77706;2020-06-05 23:07:45:890
2.083;-0.326;-9.383;0.2966;0.0425;0.2525;0.1579;0.1228;-1.5614;77806;2020-06-05 23:07:45:990
1.956;-0.384;-9.449;0.0909;-0.0917;0.1742;0.4386;-0.0877;-2.3684;77906;2020-06-05 23:07:46:090
1.873;-0.464;-9.547;-0.0374;-0.1793;0.0676;0.5088;0.0351;-2.807;78005;2020-06-05 23:07:46:189
1.762;-0.47;-9.686;-0.2167;-0.2393;-0.0838;0.5439;-0.0526;-3.2105;78106;2020-06-05 23:07:46:290
1.743;-0.486;-9.848;-0.2442;-0.3478;-0.2458;0.4737;0.0;-3.3158;78206;2020-06-05 23:07:46:390
1.685;-0.276;-10.034;-0.2073;-0.3657;-0.4121;0.4035;-0.0175;-3.2105;78306;2020-06-05 23:07:46:490
1.692;-0.166;-10.109;-0.2136;-0.3865;-0.4918;0.4561;0.1754;-2.9825;78406;2020-06-05 23:07:46:590
1.757;-0.044;-10.322;-0.056;-0.298;-0.6877;0.5088;-0.1053;-2.4035;78506;2020-06-05 23:07:46:690
1.814;0.017;-10.486;0.0474;-0.221;-0.8427;0.3509;0.1404;-1.9298;78606;2020-06-05 23:07:46:790
1.889;0.124;-10.568;0.142;-0.118;-0.9212;0.1579;-0.0877;-1.1053;78705;2020-06-05 23:07:46:889
1.92;0.199;-10.656;0.2078;-0.0939;-1.0044;0.0;0.0351;-0.5088;78805;2020-06-05 23:07:46:989
1.899;0.335;-10.55;0.2231;6.0E-4;-0.8934;0.0;-0.0526;0.4912;78906;2020-06-05 23:07:47:090
1.901;0.225;-10.619;0.1864;-0.0253;-0.9667;-0.0526;0.1053;1.0877;79006;2020-06-05 23:07:47:190
1.886;0.016;-10.591;0.1765;-0.0607;-0.9348;-0.2281;-0.1053;1.8772;79106;2020-06-05 23:07:47:290
1.842;-0.044;-10.502;0.1467;-0.0693;-0.843;-0.386;0.0526;2.2982;79206;2020-06-05 23:07:47:390
1.799;-0.168;-10.348;0.1171;-0.1766;-0.6867;-0.4912;-0.0526;2.7895;79306;2020-06-05 23:07:47:490
1.759;-0.209;-10.158;0.0857;-0.2087;-0.4952;-0.4912;0.0;3.0;79406;2020-06-05 23:07:47:590
1.741;-0.299;-9.944;0.129;-0.2341;-0.271;-0.4035;-0.1754;3.1053;79505;2020-06-05 23:07:47:689
1.804;-0.391;-9.895;0.2337;-0.1935;-0.2169;-0.4386;0.2105;3.0;79606;2020-06-05 23:07:47:790
1.866;-0.442;-9.627;0.2693;-0.1453;0.0442;-0.4035;-0.0877;2.6316;79706;2020-06-05 23:07:47:890
1.954;-0.403;-9.619;0.3815;-0.0907;0.0557;-0.4035;0.1053;2.2632;79806;2020-06-05 23:07:47:990
2.002;-0.312;-9.347;0.4125;-0.0212;0.3256;-0.2281;-0.0702;1.5439;79906;2020-06-05 23:07:48:090
2.072;-0.256;-9.37;0.4682;0.0644;0.2993;-0.0702;0.1404;0.9825;80006;2020-06-05 23:07:48:190
2.115;-0.344;-9.289;0.4558;0.1204;0.3651;0.0877;-0.0351;0.386;80106;2020-06-05 23:07:48:290
2.132;-0.375;-9.434;0.4285;0.1242;0.2107;0.0877;0.0702;-0.6491;80206;2020-06-05 23:07:48:390
2.051;-0.357;-9.373;0.2471;0.0546;0.2575;0.193;-0.1228;-1.5439;80306;2020-06-05 23:07:48:490
2.014;-0.371;-9.585;0.1817;-0.0448;0.0434;0.2456;0.0351;-2.0877;80406;2020-06-05 23:07:48:590
1.901;-0.343;-9.675;-0.0034;-0.1433;-0.0571;0.4561;-0.0351;-2.7018;80505;2020-06-05 23:07:48:689
1.848;-0.399;-9.829;-0.1165;-0.2349;-0.2225;0.5614;0.1053;-3.0;80606;2020-06-05 23:07:48:790
1.8;-0.45;-10.034;-0.1533;-0.332;-0.4246;0.5263;-0.1754;-3.2281;80706;2020-06-05 23:07:48:890
1.788;-0.369;-10.299;-0.1198;-0.3646;-0.6797;0.4211;0.1053;-3.2281;80806;2020-06-05 23:07:48:990
1.741;-0.173;-10.221;-0.1505;-0.3767;-0.6007;0.4386;-0.1404;-2.9474;80906;2020-06-05 23:07:49:090
1.786;-0.061;-10.545;0.0237;-0.3394;-0.902;0.4035;0.0877;-2.6316;81006;2020-06-05 23:07:49:190
1.798;0.095;-10.425;0.0184;-0.1862;-0.7853;0.4386;-0.0526;-1.9123;81106;2020-06-05 23:07:49:290
1.879;0.105;-10.66;0.1619;-0.1059;-1.0071;0.2807;0.0351;-1.3509;81205;2020-06-05 23:07:49:389
1.879;0.203;-10.552;0.205;-0.0086;-0.8916;0.1053;-0.0702;-0.7544;81306;2020-06-05 23:07:49:490
1.874;0.306;-10.594;0.2205;0.0554;-0.931;-0.1053;0.1053;0.3333;81406;2020-06-05 23:07:49:590
1.802;0.227;-10.394;0.1229;-0.0054;-0.735;-0.1404;-0.1579;1.3509;81506;2020-06-05 23:07:49:690
1.783;0.129;-10.465;0.1498;-0.0228;-0.7965;-0.2105;0.0351;1.9649;81606;2020-06-05 23:07:49:790
1.727;-0.108;-10.297;0.0699;-0.1035;-0.6314;-0.3509;-0.0351;2.7368;81706;2020-06-05 23:07:49:890
1.676;-0.253;-10.229;0.0113;-0.1838;-0.5649;-0.5439;0.1053;3.1228;81805;2020-06-05 23:07:49:989
1.637;-0.373;-9.951;0.0343;-0.3064;-0.2764;-0.5965;-0.1754;3.4561;81906;2020-06-05 23:07:50:090
1.678;-0.384;-10.008;0.1651;-0.3191;-0.319;-0.5789;0.0877;3.5088;82006;2020-06-05 23:07:50:190
1.725;-0.454;-9.608;0.1527;-0.2851;0.0703;-0.4737;0.0;3.4211;82106;2020-06-05 23:07:50:290
1.872;-0.512;-9.729;0.3551;-0.2063;-0.0452;-0.3509;0.1053;2.9825;82206;2020-06-05 23:07:50:390
1.99;-0.536;-9.481;0.4222;-0.1123;0.1902;-0.3509;0.0526;2.5088;82305;2020-06-05 23:07:50:489
2.092;-0.416;-9.525;0.5331;-0.0023;0.1481;-0.2982;0.0877;1.5789;82406;2020-06-05 23:07:50:590
2.151;-0.324;-9.293;0.5152;0.0706;0.3682;-0.1404;0.0;0.8772;82506;2020-06-05 23:07:50:690
2.208;-0.331;-9.537;0.5671;0.0964;0.122;0.1053;0.0526;-0.3333;82606;2020-06-05 23:07:50:790
2.13;-0.401;-9.432;0.3393;0.0697;0.1983;0.3158;-0.0526;-1.4386;82706;2020-06-05 23:07:50:890
2.098;-0.501;-9.64;0.2494;-0.0232;-0.021;0.3333;0.0;-2.1228;82806;2020-06-05 23:07:50:990
1.929;-0.513;-9.641;0.0;-0.1902;-0.0314;0.3509;-0.0877;-2.7193;82905;2020-06-05 23:07:51:089
1.836;-0.488;-9.856;-0.0871;-0.3211;-0.2412;0.4386;0.0877;-3.3509;83006;2020-06-05 23:07:51:190
1.672;-0.464;-9.827;-0.3059;-0.4605;-0.2219;0.6491;-0.1404;-3.614;83106;2020-06-05 23:07:51:290
1.68;-0.441;-10.186;-0.2028;-0.4774;-0.5619;0.614;0.0702;-3.6316;83206;2020-06-05 23:07:51:390
1.632;-0.324;-10.073;-0.2794;-0.4335;-0.4551;0.5789;-0.1404;-3.3333;83306;2020-06-05 23:07:51:490
1.697;-0.183;-10.425;-0.0584;-0.3447;-0.7781;0.4035;-0.0351;-2.9649;83406;2020-06-05 23:07:51:590
1.693;0.09;-10.27;-0.024;-0.218;-0.6197;0.2982;0.0;-2.1579;83505;2020-06-05 23:07:51:689
1.765;0.217;-10.443;0.1135;-0.1047;-0.7818;0.2807;0.0175;-1.4912;83606;2020-06-05 23:07:51:790
1.799;0.281;-10.376;0.1289;0.0232;-0.716;0.1754;-0.0877;-0.4035;83706;2020-06-05 23:07:51:890
1.854;0.259;-10.612;0.2449;0.07;-0.9401;-0.0175;0.0702;0.4035;83806;2020-06-05 23:07:51:990
1.81;0.152;-10.407;0.1056;-0.0165;-0.7511;-0.2632;-0.1053;1.4561;83906;2020-06-05 23:07:52:090
1.781;0.098;-10.513;0.1313;-0.0852;-0.8478;-0.386;-0.0351;2.0877;84006;2020-06-05 23:07:52:190
1.691;-0.045;-10.291;0.0206;-0.1924;-0.6288;-0.4035;-0.0351;2.6316;84106;2020-06-05 23:07:52:290
1.717;-0.211;-10.415;0.0711;-0.2431;-0.7475;-0.4211;0.0702;3.2281;84205;2020-06-05 23:07:52:389
1.693;-0.447;-10.089;0.0042;-0.3166;-0.4297;-0.5088;-0.1228;3.4912;84306;2020-06-05 23:07:52:490
1.755;-0.495;-10.222;0.1713;-0.3127;-0.5458;-0.614;0.0702;3.4737;84406;2020-06-05 23:07:52:590
1.795;-0.453;-9.762;0.1441;-0.3054;-0.0964;-0.5614;-0.0351;3.193;84506;2020-06-05 23:07:52:690
1.907;-0.409;-9.824;0.3306;-0.2175;-0.1468;-0.386;-0.0175;2.8421;84606;2020-06-05 23:07:52:790
2.02;-0.42;-9.49;0.3849;-0.0729;0.1731;-0.193;0.0;2.0877;84705;2020-06-05 23:07:52:889
2.139;-0.411;-9.632;0.5126;0.0483;0.0279;-0.1404;0.0702;1.4561;84805;2020-06-05 23:07:52:989
2.147;-0.39;-9.336;0.3946;0.1323;0.2987;-0.0526;-0.0351;0.4211;84906;2020-06-05 23:07:53:090
2.178;-0.374;-9.451;0.455;0.1368;0.1896;0.0;-0.0351;-0.3684;85006;2020-06-05 23:07:53:190
2.063;-0.286;-9.262;0.2221;0.1043;0.3624;0.2105;-0.0351;-1.3509;85106;2020-06-05 23:07:53:290
2.031;-0.342;-9.482;0.1669;0.028;0.1387;0.3684;0.0;-1.9298;85206;2020-06-05 23:07:53:390
1.884;-0.481;-9.455;-0.0963;-0.1344;0.1434;0.4737;-0.1228;-2.6491;85306;2020-06-05 23:07:53:490
1.855;-0.471;-9.732;-0.0984;-0.1927;-0.1259;0.4386;-0.0175;-2.9825;85405;2020-06-05 23:07:53:589
1.723;-0.419;-9.664;-0.2694;-0.3373;-0.0622;0.4561;-0.1228;-3.2105;85506;2020-06-05 23:07:53:690
1.705;-0.313;-9.978;-0.1547;-0.3578;-0.3494;0.4386;-0.0526;-3.2105;85606;2020-06-05 23:07:53:790
1.664;-0.181;-9.948;-0.2406;-0.356;-0.3297;0.5439;0.0526;-2.9474;85706;2020-06-05 23:07:53:890
1.743;-0.129;-10.24;-0.0697;-0.2797;-0.6035;0.5263;-0.0877;-2.6316;85806;2020-06-05 23:07:53:990
1.795;-0.02;-10.308;0.0146;-0.1602;-0.6653;0.3158;0.0;-2.0;85906;2020-06-05 23:07:54:090
1.86;0.099;-10.516;0.145;-0.0778;-0.8621;0.193;-0.0175;-1.4912;86005;2020-06-05 23:07:54:189
1.88;0.239;-10.436;0.1499;-0.0258;-0.7868;0.0526;-0.0351;-0.614;86106;2020-06-05 23:07:54:290
1.907;0.313;-10.594;0.2508;0.0395;-0.9321;0.0351;-0.0175;0.0526;86206;2020-06-05 23:07:54:390
1.904;0.193;-10.501;0.1531;0.0241;-0.8534;-0.0351;0.0;0.9474;86306;2020-06-05 23:07:54:490
1.932;0.047;-10.671;0.2211;-0.0227;-1.015;-0.193;-0.0351;1.4737;86406;2020-06-05 23:07:54:590
1.831;-0.009;-10.36;0.0959;-0.0706;-0.7083;-0.4035;-0.0877;2.1404;86506;2020-06-05 23:07:54:690
1.82;-0.063;-10.461;0.151;-0.1264;-0.7976;-0.4386;0.0;2.5088;86606;2020-06-05 23:07:54:790
1.757;-0.177;-10.063;0.0343;-0.1665;-0.4089;-0.4035;-0.0702;2.8947;86706;2020-06-05 23:07:54:890
1.789;-0.288;-10.132;0.1636;-0.1845;-0.4615;-0.3684;-0.0702;3.0;86805;2020-06-05 23:07:54:989
1.805;-0.391;-9.799;0.1264;-0.1685;-0.1396;-0.4561;0.1754;2.9649;86905;2020-06-05 23:07:55:089
1.85;-0.398;-9.769;0.2014;-0.1414;-0.1053;-0.4737;0.0;2.7368;87006;2020-06-05 23:07:55:190
1.76;0.708;-9.557;0.0139;0.951;0.0899;-0.5088;0.0702;1.8772;87106;2020-06-05 23:07:55:290
1.962;0.053;-9.603;0.4983;-0.0624;0.0931;-0.6667;-0.5088;1.193;87206;2020-06-05 23:07:55:390
0.962;-1.037;-14.795;-0.0898;-1.3179;-5.049;0.3158;-0.7544;-0.0175;87306;2020-06-05 23:07:55:490
-1.897;2.418;-16.441;-0.5879;0.8553;-6.8486;-3.807;-4.3684;-1.1053;87405;2020-06-05 23:07:55:589
-7.503;4.984;-7.655;-1.7172;-0.0361;-1.5318;-2.8596;-4.1754;1.1053;87506;2020-06-05 23:07:55:690
-6.555;5.111;-3.076;-0.0085;-1.3988;0.2309;-1.807;-3.1754;1.614;87606;2020-06-05 23:07:55:790
-3.81;4.99;0.256;2.2393;-2.7275;0.1268;-1.2632;-2.4912;0.9649;87707;2020-06-05 23:07:55:891
-3.161;6.065;1.172;2.2537;-1.9941;-0.2073;-0.4211;-1.4912;0.6316;87806;2020-06-05 23:07:55:990
-3.425;6.799;2.789;1.2384;-1.4741;0.3439;-0.3509;-1.1579;0.0877;87906;2020-06-05 23:07:56:090
-2.673;7.437;2.703;1.6947;-0.7631;-0.4358;-0.4211;-0.807;0.0175;88006;2020-06-05 23:07:56:190
-3.233;8.211;3.136;0.9357;0.0487;-0.3524;0.0877;0.193;0.0526;88105;2020-06-05 23:07:56:289
-3.427;8.346;3.177;0.6653;0.1374;-0.2932;-0.0175;0.0;0.0175;88206;2020-06-05 23:07:56:390
-3.16;8.224;2.989;0.8526;-0.0411;-0.44;0.2456;0.0877;-0.0175;88306;2020-06-05 23:07:56:490
-3.392;8.439;2.761;0.5786;0.1141;-0.5709;-0.0877;-0.193;-0.0702;88406;2020-06-05 23:07:56:590
-3.131;8.552;2.242;0.731;0.2162;-1.1888;-0.3684;-0.4211;-0.1579;88505;2020-06-05 23:07:56:689